Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,xG,xC,xG_gate,xG_late,xG_early,xG_late_gate,xC_late,xC_early,x_F_lanza,x_F_lanza_sq,x_F_o2,x_F_enriq,x_F_aire,x_F_esteq,x_F_caudal,x_F_ppunta,x_F_gn,x_F_carbon,x_R_lanza,x_R_lanza_sq,x_R_o2,x_R_enriq,x_R_aire,x_R_esteq,x_R_caudal,x_R_ppunta,x_R_gn,x_R_carbon
AP0237,2026-07-09 02:57:00,False,68.59497324815254,67.64450803899014,0.0138561933062348,68.51193183451608,0.6859497324815255,0.1215096140952319,0.1925406534232426,35.56224,6.29952,9.98203892,51.906637351720185,38.48465125,246.99121713284416,0.3989350984967809,20.486116309499156,983.6860857766954,945.4499742993536,2.4728135604681114,-0.2088598696491237,4,-1.3545408741175888,-1.458634215123958,-1.3555507298447589,-1.2471707666175047,0.1083799632272541,4.358593430518786,39943.18279529394,0.3842148639768741,237,69.12886737483416,70.25934178842125,65.75518996184061,0.7025934178842125,0.1242818833228875,0.1731246987928998,True,2.511376265403612,-0.2649248305828672,3.857043361727541,39393.39882670151,57965.414818786216,69862.6330590648,1.0492609296566835,-0.3813970083104054,0.0527062543114842,-0.0228802573804588,-0.0768530959669292,-0.3045439123434761,0.0,-0.0143740950511727,0.0670803493626569,0.0397763067962836,0.41513505285403235,0.09159567302720206,0.29150496792019237,-0.2237884681544533,0.14998060153496018,-0.04667732566970221,1.2280962090948755,-0.08640583351080468,-0.6530167904060717,-0.22891863811218072,0.3643652372046848,-0.8818778451102821,-0.466812722111565,0.13166195127140562,-0.1344996328577771,-0.2383613652574888,0.31924865138495073,-0.3813970083104054,0.05270625431148421
AP0238,2026-07-09 10:57:00,False,70.25934178842125,69.12886737483416,0.0160900228327132,65.75518996184061,0.7025934178842125,0.1242818833228875,0.1731246987928998,34.2902,6.0656,8.449382524,52.14827912427819,38.48465125,246.99121713284416,0.3976872672136052,19.75121936709037,962.4866513942198,943.186417898389,2.702542567334591,-0.221950496249942,3,-1.4481804400856444,-1.5080584437884312,-1.4065220561320024,-1.3484682382300297,0.0580538179019729,3.86352055642967,38911.37459023063,0.4830376048351703,238,70.41423496955446,71.00593098975824,70.58943035659672,0.7100593098975825,0.1398308057290708,0.1501098843733467,True,2.7512903339604597,-0.2809965108974881,3.308187721393557,38121.31135150427,58709.57373904407,74518.378438062,1.1392228031594764,-0.4148176755834669,-0.1601611350738995,0.0,-0.1600947078364844,-0.2547229677469824,0.0,-0.2132182205589381,0.0530570854850385,-0.012032394618499809,0.39928455082775965,0.6334403022350822,0.518658466356812,-0.02585483006698673,-0.15820726307784103,0.4321446878162572,0.11073206046236277,0.7913917555867926,-0.29519414386668436,-0.11831554404632785,0.06684182746489092,-0.8074531128538918,-0.4640068758817167,-0.458182190405201,-0.5727293192449681,-0.6079617048021587,-0.42276632245865736,-0.4148176755834669,-0.16016113507389956
AP0239,2026-07-09 18:54:00,False,71.00593098975824,70.41423496955446,0.008333050661488,70.58943035659672,0.7100593098975825,0.1398308057290708,0.1501098843733467,36.4364,7.17536,7.702826672000001,51.61735944876476,39.17214257,246.6053829823261,0.4023317272983252,18.565085511463668,977.1472585726452,968.6131854733436,2.406735194500291,-0.2583113039993965,4,-1.4356437153360064,-1.622415594156145,-1.3863032375112845,-1.3304644785482118,0.0558387589630726,5.463182507687848,43869.22742230384,-0.1763778454936742,239,67.66283212379383,68.32434865776489,69.07593573995106,0.6832434865776488,0.1355188015050399,0.1812377119173111,True,2.527593016894493,-0.3841216057964945,4.5693012050652895,43233.606947326174,55539.47893004665,67036.11133025688,1.1053319263385732,-0.3662432187427319,-0.1092642886513993,-0.0486819617952035,-0.3175612569475284,-0.0486819617952035,0.0,-0.1756064896520029,0.0663422010006036,-0.19383998602630761,0.241056154518412,0.02193529125998409,0.11189217108313206,-0.09057216883092119,0.034771068165970434,-0.015370390474923811,0.22249557817484125,0.023847776486336483,0.3322421593450489,0.05579183861690101,0.34862164584180455,-0.5846790432951013,-0.7732173651362935,0.11274637820784063,-0.334495506173042,-0.07341208729528839,-0.39568894297034707,-0.3662432187427319,-0.10926428865139938
AP0240,2026-07-10 02:44:00,False,68.32434865776489,67.66283212379383,0.009682002784755,69.07593573995106,0.6832434865776488,0.1355188015050399,0.1812377119173111,36.60104,7.259679999999999,9.708821048,52.98667272172943,39.17214257,245.5764919142781,0.3972971023062516,20.374478036757317,962.6153763081616,908.9565851912332,2.827480278599891,-0.2731218795561991,4,-1.237864582289045,-1.4163091200992457,-1.09208656680449,-1.154701885274822,-0.0626153184703319,4.943325305888667,40980.43094163474,0.0962614830378996,240,68.76778810285886,69.9958317414688,67.32411983064019,0.6999583174146882,0.1456008997300523,0.1544407828552596,True,2.8562387608723863,-0.3380066903330694,4.413927939597989,40146.57269038487,58699.530124631936,71349.40270660017,1.0258984231465715,0.7010455206645558,-0.268204846477007,0.0,0.7907737471577632,-0.0897282264932072,0.0,-0.3814918595771198,0.1132870131001127,0.15970362952829012,0.3657788933855642,-0.3539658944554224,-0.22940024620983726,0.0041298496384046535,-0.04010761995606988,-0.18216139592844938,0.2709472938296028,-0.3244534194913938,-0.29848981854237633,0.07298092200336076,0.4266769111775707,0.6831293673820679,1.0740024180566483,0.139461683523139,0.05557604192599797,0.356565966234759,0.981073106239998,0.7010455206645558,-0.26820484647700704
AP0241,2026-07-10 11:31:00,False,69.9958317414688,68.76778810285886,0.0175445252675295,67.32411983064019,0.6999583174146882,0.1456008997300523,0.1544407828552596,34.546960000000006,7.186240000000001,7.622538964,51.314387899769,39.17214257,245.5764919142781,0.4031596141888148,17.706111963919735,934.0986345868854,903.0011912510796,2.2624741888424738,-0.1778976244018237,3,-1.3229403876085857,-1.4015989202616728,-0.9616963266113724,-1.2194477351266917,-0.2577514085153189,4.432064699064799,40101.53581415229,0.4834979448242362,241,62.37548476218909,62.97845754987414,63.95650479491774,0.6297845754987415,0.1819634001962238,0.1882520243050348,True,2.392584016555088,-0.3099275760392137,3.784643509825856,38808.32291945119,58359.92632896016,73828.42198486465,1.0817705167029843,0.2453726790323436,0.2077422914466553,0.0,0.2035608535770213,0.0418118254553222,0.0,0.1202696164235782,0.0874726750230771,-0.07938992319736196,0.3332097915425966,0.6583617373003848,0.49207269188930985,-0.020989175837092786,-0.07860993681816865,0.1873356524606922,0.525676966337229,0.5209007844997299,-0.01662798127788172,0.2661403753934787,0.6433531483959808,0.36680597985127583,0.2890791741579413,0.2409017796586393,-0.5448096335466157,0.24223259848695747,0.12881840103590403,0.24537267903234367,0.20774229144665532
AP0242,2026-07-10 19:20:00,False,62.97845754987414,62.37548476218909,0.0095742704909461,63.95650479491774,0.6297845754987415,0.1819634001962238,0.1882520243050348,34.11184,9.85592,10.196538916000002,53.33599781505051,39.17214257,245.5764919142781,0.4032483946962012,20.252016276358724,952.7908649099412,961.5340142079996,2.626675207698081,-0.291020138733132,4,-1.4452522641807175,-1.5601135704844449,-1.4918198682422326,-1.2894624409784927,0.2023574272637398,5.444697217342565,42660.40392042992,-0.2835261796332391,242,62.15995820832996,62.82293573323303,71.19566771421762,0.6282293573323303,0.1367384209606996,0.2350322217069701,True,2.7200353232777634,-0.3930239144382452,4.553015845500324,41615.55808449462,57643.5367085936,72704.65349569259,1.0167175915830138,0.2295581388479484,0.1793618625539183,-0.1203908788056315,0.34994901765358,-0.1203908788056315,0.0,0.0495146232162902,0.129847239337628,-0.3968225064303115,0.22521465781366992,-0.2669536063955489,-0.17129826031070314,-0.0263120263537603,-0.056342126717608465,-0.018105663064236402,-0.5894557047075009,-0.17241590842691468,0.2671986477528046,-0.05806805379126137,0.01038197602295098,0.40423621392046655,0.48867656343161225,-0.02361247396205038,0.07946005078793572,0.09969492227846315,0.49652667094902814,0.22955813884794846,0.1793618625539183
AP0243,2026-07-11 03:12:00,False,62.82293573323303,62.15995820832996,0.0105531127631205,71.19566771421762,0.6282293573323303,0.1367384209606996,0.2350322217069701,37.93384,8.25656,14.191751132000002,53.28110714863722,39.17214257,245.5764919142781,0.4046014103194583,20.611916487862256,979.8577511659748,953.3386411155587,2.709078526172019,-0.1233965665064856,3,-1.2368671344372395,-1.3053773520866772,-1.0593184991679745,-1.1738465466709254,-0.1145280475029508,4.761669020709041,38317.60639489787,1.4751128611071629,243,60.47851500222553,61.497176353087305,58.5541655865382,0.614971763530873,0.2243496247606633,0.1606786117084635,True,2.818774489017424,-0.255723694504445,3.8598160442254,35351.799567026595,61619.084374028425,81228.0478740252,0.7783993120428103,0.4308525334346026,-0.2178651626306657,0.1430474240675227,0.28780510936708,0.1430474240675227,0.0,-0.2703175806644565,0.0524524180337908,0.045730950697969557,0.06224365061133503,0.025998712400713015,-0.05377964713724506,0.04938703875831809,0.1163653859290994,-0.014414999648997784,0.9931902968320004,-0.15166140984127116,-0.03523614467638767,-0.07432063493668281,0.1933822694496029,0.6858303082424604,0.29764126874814895,0.276525592612774,0.14493841265321622,0.5475656565552527,0.6128020933658265,0.43085253343460267,-0.21786516263066572
AP0244,2026-07-11 11:21:00,False,61.497176353087305,60.47851500222553,0.0165643597197555,58.5541655865382,0.614971763530873,0.2243496247606633,0.1606786117084635,30.05464,10.96432,7.852617172,51.32792807982506,39.17214257,245.5764919142781,0.3978799516031827,19.38076003037713,935.6757196721156,937.6192309503592,2.633679830388778,-0.1443054178146687,4,-1.3530654383715637,-1.4480097117107409,-1.351599487658328,-1.2481746116941403,0.1034248759641875,3.826552078376249,37541.40403445275,1.1906256522420908,244,65.79375420271414,66.88606669464507,59.2347912701152,0.6688606669464506,0.1761424228472184,0.1549969102063309,True,2.763573029163618,-0.291700333476077,3.096165284232688,35464.49053585706,57217.22533220532,75129.81136414158,1.0793460418125047,0.3923620880563362,-0.1870305671017403,0.0,0.1754713584553009,0.2168907296010353,0.0,0.009450415763434,-0.1964809828651744,0.17172647222699414,2.406314149638398,0.15156160421888312,0.2938111783718593,-0.4659458244539077,-0.16681295536709953,-0.22417040852374712,-2.479019806878146,-0.049948931206237314,0.529656472982985,-0.6004033250127903,0.6900294027040079,-0.3964986206951348,-0.3011158155418079,0.18100024873166956,-0.504959909432377,0.19290122694378734,-2.4894264361837797,0.3923620880563362,-0.18703056710174035
AP0245,2026-07-11 19:15:00,False,66.88606669464507,65.79375420271414,0.0163309422411944,59.2347912701152,0.6688606669464506,0.1761424228472184,0.1549969102063309,31.15616,8.204880000000001,7.2199021,52.59773746466922,39.17214257,245.389269105166,0.3967945455769819,19.04664269903661,962.3356633777368,943.335481246677,2.387357003824578,-0.2033824193047866,3,-1.399462405424457,-1.4592139333623508,-1.3579009682991048,-1.2856059698972162,0.0722949984018885,4.461166966495302,42259.915626420014,0.3535328107767115,245,69.69536107524598,70.87472132044162,76.84597384348032,0.7087472132044162,0.0970019143833317,0.194250872412252,True,2.435707839460271,-0.2582659638031463,3.64278945788125,41516.166209791234,58787.7726226198,71392.3985166138,1.1878975190920047,0.0019554696912799,-0.0650885400288574,0.0493257582940348,-0.1138159509444826,0.1157714206357626,0.0,-0.2202191400101346,0.1551305999812772,0.01289319692190923,0.25219706408702586,0.1499383623731369,0.12372204880115373,-0.061380512845569064,-0.002175835312548178,0.13884621809292008,-2.5341677640406783,0.15493060290451527,0.4539835264503053,-0.2242179302994693,0.08673858281329931,0.11854832841781052,0.09508956290525648,0.0031339627820978003,-0.03211435961739646,0.09840281912183102,,0.001955469691279993,-0.06508854002885746
AP0246,2026-07-12 03:07:00,False,70.87472132044162,69.69536107524598,0.0166400688880802,76.84597384348032,0.7087472132044162,0.0970019143833317,0.194250872412252,40.552400000000006,5.550160000000001,11.1144551,52.77101450050855,39.17214257,245.06162918921964,0.4044704036781413,20.890933753247204,972.670157687661,965.0206221975668,2.714539638816628,-0.1386896260224859,4,-1.207518193363519,-1.219221068243053,-1.2320252109558871,-1.1122716237676733,0.1197535871882138,3.836081130438356,34926.36955619732,1.3276433785917687,246,68.33521124032349,69.60973596776374,66.80657597840172,0.6960973596776373,0.126383113129669,0.1775195271926936,True,2.818621702009966,-0.254288892040709,2.882423240956087,31310.838448674735,61375.43856335274,87294.71632724038,0.8911501092218581,0.4429500496436485,-0.4318242498429629,0.4420825624143323,0.0008674872293162,0.4420825624143323,0.0,-0.5018616175319488,0.0700373676889859,-0.23426894462097012,0.47633328184408547,0.061551790432997654,-0.09883945460587161,0.023049204538385232,0.054006698723651776,0.012913786146351686,-2.4175085318701273,-0.1221278853339186,-0.1906348149584677,-0.0305493025680822,0.013116495694766571,0.6266756943240865,0.4377859773756105,0.21250143907034713,0.19747517273397386,0.3693582067916328,-2.5456797716938593,0.4429500496436485,-0.4318242498429629
AP0247,2026-07-12 11:00:00,False,69.60973596776374,68.33521124032349,0.018309575660946,66.80657597840172,0.6960973596776373,0.126383113129669,0.1775195271926936,35.17612,6.386559999999999,8.970653464000002,52.65367890037095,39.17214257,245.06162918921964,0.400904290968408,20.107338475203687,973.3475731175756,969.8396540605384,2.889211918179724,-0.0842033581944532,4,-1.3345788573511743,-1.3883760175776614,-1.1743387060198225,-1.2800134905998677,-0.1078443594835656,1.7619173026995876,16400.489246753823,2.0471783362351914,247,72.01425958814754,73.32809217442095,64.7471351555708,0.7332809217442094,0.1397321183804987,0.1269869598752918,True,3.0522892761237967,-0.2629289460793206,1.5214968179794683,15273.357874890498,50878.28375800556,71436.01864885469,1.2635301963440666,-0.1069694315349482,-0.4521275081374486,0.0364649090838693,-0.1965791784707368,0.0896097469357885,-0.0531448378519191,0.0727812849112718,-0.5249087930487204,-0.36080083673295005,1.0486508785116346,0.0560620775490431,0.10145915580737931,-0.057632930400759945,-0.2842859837394056,0.13149146122270813,-0.8474518600357821,0.4649061262390685,0.17129198809177246,-0.15177144986634541,0.2558267789939494,-0.5215990734371313,-0.4700606824391521,0.2460739722230077,0.1319208436366031,0.006261803207423214,0.08923840553057505,-0.10696943153494823,-0.4521275081374486
AP0248,2026-07-12 18:33:00,False,73.32809217442095,72.01425958814754,0.0179171794507929,64.7471351555708,0.7332809217442094,0.1397321183804987,0.1269869598752918,35.4564,6.75648,6.140212176,54.76134181814739,39.17214257,244.82164704132208,0.3954715164408471,21.172051424357477,986.3737255770084,997.5901768737916,2.473051213560501,-0.1473418625154339,4,-1.3408654641353173,-1.449267023372206,-1.4216013954553133,-1.2923890552849917,0.1292123401703215,4.699346351441543,43563.60935336044,0.9996325884061616,248,68.2273669768435,70.00483969279398,68.73003042948534,0.7000483969279397,0.1223719523443381,0.1775796507277222,True,2.5697925747201893,-0.2677464929613015,4.038365953756284,42155.66345275121,60249.0586952555,74433.73380972752,1.239048425523867,0.9230596485841888,0.31027541786405,0.9230596485841888,0.6839316654068639,0.2391279831773249,0.6839316654068639,0.2275661899787239,0.082709227885326,0.38972193830551194,1.0855579719087987,0.2295351261665913,0.02230372501901968,-0.02142699163020148,0.01236756040541121,0.14216103483436962,-0.2849338282050301,0.12605623565069182,0.41242477519630466,0.4892395077606758,0.41669150288769746,0.8676589911640334,0.6579397317362717,0.04619634414788369,-0.5419266044590187,0.48329755629566945,-0.03443057928508793,0.9230596485841889,0.31027541786405
AP0249,2026-07-13 02:27:00,False,70.00483969279398,68.2273669768435,0.0253907118957865,68.73003042948534,0.7000483969279397,0.1223719523443381,0.1775796507277222,36.40308,6.363440000000001,9.234284744,52.965319195294576,39.17214257,244.1816946469285,0.4030602871176077,20.18262680291805,994.5222222692572,984.2062015085374,2.350064753919816,-0.1540143172024817,4,-1.225667491868514,-1.2619616596662375,-1.0599630574490757,-1.1090673567872034,-0.0491042993381276,3.806263225222232,36339.51911258604,0.809921581894999,249,68.32263707238101,69.45453698126711,69.52812248145666,0.6945453698126711,0.1269405365199086,0.1785140936674203,True,2.403429317475449,-0.22475482696199,3.1275075551587395,34280.70582923815,61623.77414443768,80985.15361013419,1.0215124303356604,-0.3666367002325924,-0.4456985404439194,-0.3666367002325924,-0.2808404872288738,-0.0857962130037186,-0.2808404872288738,-0.1850588397106025,-0.2606397007333169,-0.08054341114106302,0.23555453410244617,-0.09325991793514349,-0.029882905728682286,-0.026091456842709554,0.05280238252580658,-0.04438386542092365,-0.12598702000743858,-0.057722704490364485,0.687397812570973,-0.0863020537172486,0.020592736353331857,-0.29573817099525396,-0.234216800252999,0.16372166996955687,0.29304069173709996,-0.010732454221402093,0.3232398791453684,-0.3666367002325924,-0.4456985404439194
AP0250,2026-07-13 10:01:00,False,69.45453698126711,68.32263707238101,0.0162969902051377,69.52812248145666,0.6945453698126711,0.1269405365199086,0.1785140936674203,36.967560000000006,6.75648,9.501510996,53.1692194188896,39.17214257,244.1816946469285,0.4008587701648359,19.558729240747336,957.7796808345364,956.6938095680882,2.794109038152875,-0.3133052104603569,4,-1.3477390906948004,-1.4578519080549004,-1.2038317900450215,-1.2757169869976297,-0.0718851969526082,3.5680045225423367,36033.26475428827,-0.3389430664506943,250,64.43543560703735,66.30108189543635,64.05969551662099,0.6630108189543635,0.1617658032959997,0.1752233777496367,True,2.783090277725875,-0.3089271066321807,3.0377519961910977,35413.15902861797,59377.02350891185,78633.08735809209,1.036766211056692,-1.089875725532908,0.078702252155243,-0.0212614799763394,-1.0686142455565686,-0.0212614799763394,0.0,0.0100717741557339,0.068630477999509,0.01734074139501403,0.46934563687922587,-0.24926531364999704,-0.4567767817644985,-0.022496581201155542,0.4789272013227284,-0.21086086745109375,0.6476301544100654,-0.49413939757971953,0.44480366750127803,0.5265891654030033,0.40570271001907343,-0.006327991482518502,-0.09986202150793888,0.2559202346878254,1.5247840763220064,0.10923747888722947,-0.03539310811049812,-1.0898757255329081,0.07870225215524301
