xG,xC,zD_R3,zD_F6
-0.7036272940936144,2.4791164334628224,0.43500028132077073,-0.0036113878202661542
-0.5388069918350291,1.1699580679079817,0.09697123704539834,0.23704922884610302
-0.8026745026700244,2.6681171414699363,0.08631925430268206,-0.017668498355891682
-0.9086863469317352,1.9752454765890577,0.5002833596189525,-0.3734844294944317
-1.1640373053727875,1.8796196066704458,0.38339934636205975,-0.012677220831575298
-0.5380465243063917,0.8742570694569434,0.46280767805266576,-0.10479045786554986
-1.5715245312396975,1.001927187762099,0.16860545500170754,0.3307083760217475
-1.025106081806551,1.3932470203706826,0.31382205143221087,-0.0026899132714987006
0.015273734931355865,1.218633217023493,0.5657473386656235,-0.15115019507677574
-0.31466184436679856,1.4271682721955,0.3799541076194628,-0.15067369178475443
0.21363111901682896,0.7023361904710281,0.39435376326962324,-0.46565250019427173
-0.7043776789382017,2.540450101771814,0.18364499459478,0.2874822929155152
-0.8989953041113081,-0.0032242257030981047,0.2973456476362146,0.2103559410460436
-0.7925068850325254,2.2301547433062545,-0.2613779393142357,-0.043380373005682094
-0.09291924327396817,2.3494443590070535,0.5228122062427214,0.23671597409503375
-0.2633672012655728,2.0387989994085918,-0.007436277020567594,0.009298267042327168
-0.23902337293710474,1.1127072826678512,-0.16211312717063642,-0.2834728408975187
-0.3601346527196063,2.091130348383788,0.09893160600561068,0.47669662088184506
-0.4230414733639343,2.2999095120391946,0.43576363246171823,0.7251889637331344
-1.0664943601606094,2.006614741840214,0.27970800838726406,0.2115715302262129
-0.05005631647316022,1.8066648557820009,-0.6976529381476477,-0.20277446846614566
-0.4958079238445381,2.214839174495575,0.18196468679748623,0.3446285617916758
-0.6762467456237051,1.5338586103162344,0.7068393947738203,0.4577061886449929
-0.8727810673663408,1.3465562478681634,0.5568792140990837,0.13342721987530393
-0.1929800038705176,0.5130488204172838,0.5469856209629061,-0.06711784420893752
-0.11931917722436225,0.3905385495677045,0.15336520103816909,0.35492749442842175
0.04619194739725607,1.382530349349814,0.4543599948734003,0.0826048349013726
-1.106977962759525,0.29950849931015533,0.1888315088998055,-0.2579714097910659
0.1676139599610127,1.1044752869931251,0.43509697197266073,-0.33803278598466946
-0.5433543232109059,1.8777223981826285,0.41966344553730006,0.16531022971243536
0.1892549513777637,0.5864061993563711,0.5133326620340812,0.05024451305102173
-0.8483958506572726,1.7238580365738376,0.535569515031489,-0.07503782597935171
-0.6130421522818743,0.5269268404311513,0.06103484429895123,0.21414296414367495
-0.24265500936826578,1.169042431476198,-0.2707350277885645,-0.04664290577880337
-0.8798318009323418,2.266230663752785,0.5604515815907023,0.18702113713360147
-0.09189523582687265,1.265976257328279,0.470661336761903,-0.21390411678592391
-0.22231459551278876,0.22019387274172786,0.13524413188195905,0.3062317546620976
-0.667118602250558,1.6618078533302238,0.5457101377860005,0.21636649062905366
-1.192492672732806,1.5635010244735401,0.34622318865596635,0.026021372733492143
-0.004071280427614399,1.2747271652210008,0.260955491915154,-0.24380151346058732
-1.0267333391652969,2.1448515764002893,0.49788250012736013,0.07423428108472496
0.00449435274488641,1.1375334544427378,0.4480839807494421,0.033791457382015055
0.32124050100701673,1.0286344398239864,0.5108852128072843,0.6819924828543906
-1.1030416883335707,1.1667348075498856,0.27650941873715507,-0.4382167474131553
-0.4169708344275811,1.1682111546218108,0.5488792910976208,0.32358265505008843
-0.8215470445309658,1.6939016793211321,0.45238812680276264,-0.015455814969445703
-1.022682307684038,0.6539170995713333,-0.2676199310093801,-0.32938899832075585
-1.1843223895537534,1.547448898075059,0.2205981109316444,-0.08508864566477115
-0.4960760898732577,0.647491936543203,0.10224641117577082,-0.37032635944467485
-0.48206709618866983,1.0822224966306138,0.14526950381675913,-0.5732486583328984
0.20928971609628189,0.3731221203710775,0.416351119528805,0.05211636914896889
-0.42124887318658927,1.0284569904674044,0.22800569066517817,0.2276596971577347
-0.6933868820338444,1.9641310580472693,0.20124902663709676,0.3804480626298128
-0.05638198438839126,1.3280515893607103,-0.3421118292124863,-0.1317075432978464
-0.8622821121592619,2.586222923170443,0.3215949769939974,0.46201745760724844
-0.6157072438388269,1.6941840001261426,0.16818184669689185,0.10204739522134632
